file_x,file_y,VGG-Face_cosine,VGG-Face_cosine_verifie,VGG-Face_euclidean,VGG-Face_euclidean_verifie,VGG-Face_euclidean_l2,VGG-Face_euclidean_l2_verifie,Facenet_cosine,Facenet_cosine_verifie,Facenet_euclidean,Facenet_euclidean_verifie,Facenet_euclidean_l2,Facenet_euclidean_l2_verifie,Facenet512_cosine,Facenet512_cosine_verifie,Facenet512_euclidean,Facenet512_euclidean_verifie,Facenet512_euclidean_l2,Facenet512_euclidean_l2_verifie,OpenFace_cosine,OpenFace_cosine_verifie,OpenFace_euclidean,OpenFace_euclidean_verifie,OpenFace_euclidean_l2,OpenFace_euclidean_l2_verifie,DeepFace_cosine,DeepFace_cosine_verifie,DeepFace_euclidean,DeepFace_euclidean_verifie,DeepFace_euclidean_l2,DeepFace_euclidean_l2_verifie,DeepID_cosine,DeepID_cosine_verifie,DeepID_euclidean,DeepID_euclidean_verifie,DeepID_euclidean_l2,DeepID_euclidean_l2_verifie,ArcFace_cosine,ArcFace_cosine_verifie,ArcFace_euclidean,ArcFace_euclidean_verifie,ArcFace_euclidean_l2,ArcFace_euclidean_l2_verifie,SFace_cosine,SFace_cosine_verifie,SFace_euclidean,SFace_euclidean_verifie,SFace_euclidean_l2,SFace_euclidean_l2_verifie,total_verified
before/img1.jpg,after/img1.jpg,0.50848762686623,False,0.5366395087880752,True,1.0084519094793067,False,0.7689719820035198,False,10.89598740899595,False,1.2401386874084042,False,0.8229749374763387,False,25.219336344567903,False,1.282945780207674,False,0.7017655249587746,False,1.1847071021573763,False,1.184707157873856,False,0.4096752245991305,False,83.19191715209804,False,0.9051797883284075,False,0.0661414147024425,False,117.33262352910539,False,0.36370706537663616,False,0.9685368029139932,False,9.67753077178507,False,1.3917879169715428,False,0.7518304929082669,False,8.164998311656763,True,1.2262385517575827,False,False
before/img1.jpg,after/img2.jpg,0.5825965563150011,False,0.6674394922420073,False,1.0794411112376636,False,0.7974261614522073,False,10.130965875312848,False,1.2628746267561222,False,0.9303247789837435,False,28.459820994301303,False,1.364056288416093,False,0.8238071890020031,False,1.2835943501357334,False,1.283594319870576,False,0.5578003637923272,False,101.52348189831788,False,1.0562200185494754,False,0.1425383132472373,False,154.8194880615617,False,0.5339256750658037,False,1.025450969557861,False,9.27721235128421,False,1.432097042492485,False,1.002998758319792,False,10.88826021923326,False,1.4163324174216956,False,False
before/img1.jpg,after/img3.jpg,0.5414457865481166,False,0.6294572889572164,False,1.0406207633409172,False,0.8043181588192857,False,11.890202575317804,False,1.268320274078504,False,0.8445181994627649,False,26.64769676733994,False,1.299629331357803,False,0.9716046047905293,False,1.393990335787684,False,1.3939903907778772,False,0.6542545895358227,False,105.34313197039798,False,1.1439008606831473,False,0.07711237677491889,False,126.32037472403715,False,0.3927145955396077,False,0.9064411433313568,False,8.687463204127248,False,1.346433172000272,False,0.9352046863557151,False,10.844620372432367,False,1.3676291064142465,False,False
before/img1.jpg,after/img4.jpg,0.507135191808948,False,0.6689320079470893,False,1.0071099163536699,False,0.7526441370060573,False,10.954134844432515,False,1.22690190072887,False,0.8051120424315744,False,23.58439751364509,False,1.2689460527788992,False,0.9975553859477049,False,1.412483810737016,False,1.4124839014641581,False,0.4624398360602273,False,84.54159533973969,False,0.9617066455632167,False,0.07072608192162422,False,111.1890018248288,False,0.37610126806918404,False,0.9614175700039527,False,9.158686733435253,False,1.38666331169751,False,0.9012309542108201,False,10.076745040391318,True,1.342557972089712,False,False
before/img1.jpg,after/img6.jpg,0.49786811897595173,False,0.5436343648309319,True,0.9978658416600414,False,0.6887456445936515,False,9.891927691967009,True,1.173665748493711,False,0.6693424178473023,False,22.070009793188376,True,1.1570154863676652,False,0.8618629981293648,False,1.3129074334523145,False,1.3129074591374401,False,0.3596561451078587,False,72.42409277613606,False,0.8481228037352361,False,0.05850703746628372,False,104.84505258194622,False,0.3420732011318155,False,0.9985832663111881,False,9.202497686310283,False,1.4132114253084627,False,1.1338037408599533,False,9.550794969270111,True,1.5058577229339785,False,False
before/img1.jpg,after/img7.jpg,0.5294157159651571,False,0.5676646516522474,True,1.0289953507816807,False,0.6710535469131779,False,10.206518301155256,False,1.158493458689498,False,0.6279625725135858,False,21.809258679741415,True,1.1206806614853186,False,0.997116599556033,False,1.4121731624356753,False,1.4121732185224538,False,0.44932371893207645,False,86.48158332727085,False,0.9479701671804619,False,0.06680380488426929,False,113.08044281305871,False,0.3655237472019271,False,1.0157052576482424,False,9.234089151429208,False,1.4252755927526735,False,1.076660970752585,False,10.522676702615144,True,1.4674201652918533,False,False
before/img1.jpg,after/img8.jpg,0.5253453928266154,False,0.515699967619923,True,1.0250320900602239,False,0.711344040648084,False,10.327025152555175,False,1.192764889362597,False,0.7227065362772647,False,22.797054302537465,True,1.2022533312719617,False,0.9382602016766335,False,1.36986136600226,False,1.3698614540723697,False,0.41151720083778,False,84.10898497404858,False,0.9072124347006932,False,0.0587028054278691,False,106.28422991808098,False,0.34264502164155014,False,0.9783869099765243,False,9.413588738762611,False,1.398847318313564,False,1.134234916340865,False,11.132570988437772,False,1.5061440278677636,False,False
before/img1.jpg,after/img9.jpg,0.39566869840123564,True,0.4468950422786239,True,0.88957146806902,False,0.30133178577290565,True,3.9744233338274944,True,0.7763140933577151,True,0.9026360409581294,False,19.93518385818649,True,1.3436041388430815,False,0.6857006992678419,False,1.1710684458562304,False,1.1710684858434557,False,0.501476076196385,False,83.70419142325238,False,1.0014749884009935,False,0.08358342799897123,False,134.28325080371192,False,0.4088604358432621,False,0.028633077305248,True,2.0202728031495467,True,0.23930347805766633,True,1.0772973620358528,False,6.602486879181928,True,1.4678537815708028,False,False
before/img1.jpg,after/omg5.jpg,0.5455769555714127,False,0.6228871020068927,False,1.044583127923683,False,0.6727451343489781,False,10.444839267700544,False,1.159952701060675,False,0.7160798963893398,False,23.046068437202003,True,1.1967287883136595,False,0.9413244345408088,False,1.3720964984336614,False,1.3720965232379307,False,0.3992772370453195,False,76.61706663069765,False,0.8936187520920982,False,0.06390580637694276,False,107.53164174792644,False,0.3575075002764077,False,1.0195017788330645,False,9.3601248182024,False,1.4279368185133852,False,1.1455751016874962,False,11.093587146441083,False,1.5136545852257681,False,False
before/img2.jpg,after/img1.jpg,0.3056528014848864,True,0.48508812168950804,True,0.7818603474852609,True,0.9070200567171259,False,14.55957589151199,False,1.346863064099039,False,0.7613964073786246,False,29.949366801582283,False,1.234014916748274,False,0.49838585116912093,False,0.9983845309554555,False,0.998384546323831,False,0.3601469625936057,False,82.41086117354071,False,0.8487013168289604,False,0.05113124435405225,False,86.29138975830463,False,0.319785066424473,False,0.7987613411238523,False,6.279119275819096,False,1.2639314389031173,False,0.8485543807944111,False,11.730611637586552,False,1.302731269905203,False,False
