file_x,file_y,VGG-Face_cosine,VGG-Face_cosine_verifie,VGG-Face_euclidean,VGG-Face_euclidean_verifie,VGG-Face_euclidean_l2,VGG-Face_euclidean_l2_verifie,Facenet_cosine,Facenet_cosine_verifie,Facenet_euclidean,Facenet_euclidean_verifie,Facenet_euclidean_l2,Facenet_euclidean_l2_verifie,Facenet512_cosine,Facenet512_cosine_verifie,Facenet512_euclidean,Facenet512_euclidean_verifie,Facenet512_euclidean_l2,Facenet512_euclidean_l2_verifie,OpenFace_cosine,OpenFace_cosine_verifie,OpenFace_euclidean,OpenFace_euclidean_verifie,OpenFace_euclidean_l2,OpenFace_euclidean_l2_verifie,DeepFace_cosine,DeepFace_cosine_verifie,DeepFace_euclidean,DeepFace_euclidean_verifie,DeepFace_euclidean_l2,DeepFace_euclidean_l2_verifie,DeepID_cosine,DeepID_cosine_verifie,DeepID_euclidean,DeepID_euclidean_verifie,DeepID_euclidean_l2,DeepID_euclidean_l2_verifie,ArcFace_cosine,ArcFace_cosine_verifie,ArcFace_euclidean,ArcFace_euclidean_verifie,ArcFace_euclidean_l2,ArcFace_euclidean_l2_verifie,SFace_cosine,SFace_cosine_verifie,SFace_euclidean,SFace_euclidean_verifie,SFace_euclidean_l2,SFace_euclidean_l2_verifie,total_verified
dataset/img1.jpg,dataset/img1.jpg,7.771561172376096e-16,True,0.0,True,0.0,True,2.220446049250313e-16,True,0.0,True,0.0,True,1.1102230246251565e-16,True,0.0,True,0.0,True,-2.220446049250313e-16,True,0.0,True,0.0,True,3.3306690738754696e-16,True,0.0,True,0.0,True,1.1102230246251565e-16,True,0.0,True,0.0,True,1.1102230246251565e-16,True,0.0,True,0.0,True,1.1102230246251565e-16,True,0.0,True,0.0,True,True
dataset/img1.jpg,dataset/img10.jpg,0.38121468962067995,True,0.5411572045497468,True,0.8731720215635405,False,0.2217388032072659,True,7.930634141768752,True,0.6659411433561766,True,0.2833343627327146,True,17.074442320963474,True,0.7527740201849616,True,0.13463515830433326,False,0.5189126454849411,True,0.5189126290703153,True,0.25038827813113873,False,67.78065620385195,False,0.707655676344278,False,0.037780814215195746,False,71.82386803148093,False,0.2748847548162524,False,0.5346633807817232,True,4.237094346219793,False,1.0340825699930574,True,0.4124013400709351,True,9.386696946463925,True,0.908186478726627,True,True
dataset/img1.jpg,dataset/img11.jpg,0.35774610629786574,True,0.5622027476287853,True,0.8458677276003213,True,0.18463953947449974,True,7.364404159649223,True,0.6076833706372088,True,0.18301544977028938,True,12.876500226560234,True,0.6050048756337248,True,0.22993412252339174,False,0.6781358883364946,False,0.6781358603161933,False,0.21824920310195683,True,65.89719206381345,False,0.6606802601893851,False,0.048318520219629124,False,84.49407141585031,False,0.31086498747729396,False,0.5099932477181173,True,3.835053939483928,True,1.0099438080587626,True,0.399444213014187,True,9.78681482497293,True,0.8938055862593242,True,True
dataset/img1.jpg,dataset/img12.jpg,0.6549770953754217,False,0.7093218606918074,False,1.1445323021875982,False,1.0198516543053946,False,17.472814681461898,False,1.4281818191710707,False,1.1384854619751257,False,33.064883927789374,False,1.5089635263816854,False,0.315941799772968,False,0.7949110928196238,False,0.7949110639222076,False,0.26337815906708073,False,63.767014706295974,True,0.7257798000317736,False,0.013677257058341108,True,40.76504872855286,True,0.16539200136851306,True,0.9359066918851995,False,5.163215386733175,False,1.3681423112273075,False,0.9021453189794841,False,12.848782837196216,False,1.343238861096182,False,False
dataset/img1.jpg,dataset/img13.jpg,0.6274570292102943,False,0.7841160009173636,False,1.1202294668596204,False,1.0285789369091343,False,16.820435205703063,False,1.4342795661300722,False,1.1347441425204385,False,33.90393291227183,False,1.5064820891868835,False,0.46480872135363094,False,0.9641667330281387,False,0.9641667089810051,False,0.27088702340148185,False,65.31909154946935,False,0.7360530190162685,False,0.0300642932008387,False,70.06392259928074,False,0.24521130969365443,False,1.1083548358953166,False,6.170743156890182,False,1.4888618712931814,False,1.0759215018029942,False,15.149892636075498,False,1.466916154252174,False,False
dataset/img1.jpg,dataset/img14.jpg,0.643629344118742,False,0.7072949541779269,False,1.134574232140623,False,1.0122119831801986,False,16.40470608586597,False,1.4228225350901629,False,1.2033707339182085,False,34.5641639874746,False,1.5513676120882558,False,0.4597560702809447,False,0.9589119342944316,False,0.9589119566268268,False,0.32311218882987924,False,75.95596023755994,False,0.8038808230451566,False,0.029596724429947763,False,72.58484108551447,False,0.24329703832947794,False,1.0929664680071105,False,5.934966591259983,False,1.4784900865458046,False,1.1470838856789394,False,16.34607425858339,False,1.514651039466807,False,False
dataset/img1.jpg,dataset/img15.jpg,0.6557845051722836,False,0.9211883992353579,False,1.1452375344637318,False,1.118937527964117,False,17.59921559361569,False,1.4959528922824523,False,1.0860142934326122,False,34.96566682002442,False,1.4737803726692877,False,0.6737143850530491,False,1.1607880326959514,False,1.160787995331662,False,0.33457723336321765,False,74.32064564118352,False,0.8180186224814415,False,0.034262612406237625,False,68.6879862740768,False,0.26177323165762284,False,1.0413669756872987,False,6.176157730412814,False,1.4431680260366766,False,0.8966190638080078,False,13.192192880627873,False,1.339118414336841,False,False
dataset/img1.jpg,dataset/img16.jpg,0.6978614490763745,False,0.7008937934782734,False,1.1814071686564074,False,0.9771585243498068,False,16.550298372287777,False,1.3979689011918732,False,1.192133591353146,False,35.10624678824899,False,1.5441072445611708,False,0.9050169569360654,False,1.3453750306797212,False,1.3453750086396472,False,0.274130354157873,False,63.31484578033885,True,0.7404462899601468,False,0.0729068235955811,False,93.52794718346223,False,0.38185553183260573,False,0.9806484702022914,False,5.498432488908403,False,1.4004631164027788,False,0.8978495309404156,False,14.051524911739405,False,1.3400369628785735,False,False
dataset/img1.jpg,dataset/img17.jpg,0.676118616839507,False,0.5916523716618309,True,1.1628573574084717,False,0.9817010715161805,False,16.81908710937229,False,1.4012145242725542,False,1.2023890376145423,False,35.78518956839248,False,1.550734688858505,False,0.9394318147983142,False,1.3707164945721382,False,1.37071646579321,False,0.2565672266122927,False,59.49909812918675,True,0.7163340374605868,False,0.08441837116898432,False,101.1744756686071,False,0.41089748397619635,False,0.9594811234453644,False,5.250631517513988,False,1.3852661285438004,False,0.9565637772882338,False,15.46562929057134,False,1.3831585428201885,False,False
dataset/img1.jpg,dataset/img18.jpg,0.7135722049263519,False,0.6538260892538199,False,1.1946314954213721,False,0.9933492830241414,False,13.196229784431996,False,1.4095029499963037,False,0.992351035758571,False,33.7196841736395,False,1.408794545530732,False,0.736159254183218,False,1.2133913840842583,False,1.2133913253218995,False,0.5046810106949118,False,105.967887397347,False,1.0046701057510485,False,0.054041332757477245,False,92.00502694255444,False,0.32875928202098637,False,0.9997985620339832,False,11.20289669873812,False,1.4140711170475009,False,1.0018940804108167,False,11.574173525551094,False,1.415552245882021,False,False
dataset/img1.jpg,dataset/img19.jpg,0.6221193400859371,False,0.7018496593459455,False,1.115454472478314,False,0.9805784224449036,False,17.056252844080202,False,1.4004130979428202,False,1.0335995775029914,False,30.434686868378652,False,1.4377757665943542,False,0.433707404969753,False,0.9313511177412802,False,0.9313510669664293,False,0.25539911719470854,False,72.71420513136715,False,0.7147015002008998,False,0.032002881458029875,False,63.432922803844825,False,0.2529936025200239,False,1.0155160160760321,False,5.838574067257322,False,1.4251428111428215,False,0.7122529362227389,False,12.899918389647535,False,1.1935266534290205,False,False
dataset/img1.jpg,dataset/img2.jpg,0.25551898252856886,True,0.4933943452049544,True,0.7148691943685488,True,0.24257000434949372,True,8.14664016450515,True,0.6965199269934692,True,0.23241929613111934,True,14.731141599261907,True,0.6817907246818767,True,0.1588145009913854,False,0.563585868030372,False,0.5635858426032107,False,0.2418076678216512,False,63.923194955410345,True,0.6954245722170755,False,0.046182783961631224,False,79.84999059829211,False,0.30391704118601637,False,0.49398614447764455,True,3.8895698209887026,True,0.9939679516741419,True,0.39473336091583433,True,9.44205817537733,True,0.8885193986805627,True,True
